sen,label_decode,label,raw_sen
"['现', '任', '广', '东', '德', '美', '精', '细', '化', '工', '股', '份', '有', '限', '公', '司', '、', '湖', '南', '尤', '特', '尔', '生', '化', '有', '限', '公', '司', '和', '广', '东', '瑞', '图', '万', '方', '科', '技', '股', '份', '有', '限', '公', '司', '董', '事', '广', '东', '日', '丰', '电', '缆', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '佛', '山', '市', '顺', '德', '德', '美', '德', '鑫', '产', '业', '投', '资', '合', '伙', '企', '业', '（', '有', '限', '合', '伙', '）', '普', '通', '合', '伙', '人', '、', '广', '东', '欧', '浦', '钢', '铁', '物', '流', '股', '份', '有', '限', '公', '司', '和', '欧', '浦', '支', '付', '有', '限', '公', '司', '董', '事', '兼', '总', '经', '理', '珠', '海', '市', '永', '康', '达', '股', '权', '投', '资', '基', '金', '有', '限', '公', '司', '执', '行', '董', '事', '兼', '总', '经', '理', '广', '东', '康', '宝', '电', '器', '股', '份', '有', '限', '公', '司', '董', '事']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 9, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 3, 9, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11]",现任广东德美精细化工股份有限公司、湖南尤特尔生化有限公司和广东瑞图万方科技股份有限公司董事广东日丰电缆股份有限公司独立董事佛山市顺德德美德鑫产业投资合伙企业（有限合伙）普通合伙人、广东欧浦钢铁物流股份有限公司和欧浦支付有限公司董事兼总经理珠海市永康达股权投资基金有限公司执行董事兼总经理广东康宝电器股份有限公司董事
"['现', '任', '宏', '源', '证', '券', '股', '份', '有', '限', '公', '司', '职', '工', '监', '事', '、', '公', '司', '计', '划', '资', '金', '部', '总', '经', '理', '朱', '小', '军', '先', '生', '中', '国', '国', '籍']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 3, 9, 10, 10, 10, 10, 10, 10, 10, 10, 11, 1, 18, 2, 3, 3, 4, 5, 5, 6]",现任宏源证券股份有限公司职工监事、公司计划资金部总经理朱小军先生中国国籍
"['2', '0', '1', '2', '年', '4', '月', '至', '今', '兼', '任', '韶', '关', '钢', '铁', '党', '委', '副', '书', '记', '杨', '黎', '升', '先', '生', '：', '铜', '陵', '有', '色', '副', '总', '经', '理']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 17, 9, 10, 10, 10, 11, 1, 18, 2, 3, 3, 3, 15, 16, 16, 17, 9, 10, 10, 11]",2012年4月至今兼任韶关钢铁党委副书记杨黎升先生：铜陵有色副总经理
"['现', '任', '本', '公', '司', '行', '政', '副', '总', '监', '、', '综', '合', '办', '公', '室', '主', '任', '；', '本', '公', '司', '监', '事', '陈', '彰', '清', '：', '男']","['O', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O']","[3, 3, 15, 16, 17, 9, 10, 10, 10, 11, 3, 9, 10, 10, 10, 10, 10, 11, 3, 15, 16, 17, 9, 11, 1, 18, 2, 3, 3]",现任本公司行政副总监、综合办公室主任；本公司监事陈彰清：男
"['是', '第', '十', '一', '届', '、', '第', '十', '二', '届', '全', '国', '人', '大', '代', '表', '杜', '新', '民', '男', '硕', '士', '高', '级', '会', '计', '师']","['O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'B-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 1, 18, 2, 3, 12, 14, 9, 10, 10, 10, 11]",是第十一届、第十二届全国人大代表杜新民男硕士高级会计师
"['2', '0', '0', '1', '年', '至', '2', '0', '0', '5', '年', '任', '中', '国', '人', '民', '解', '放', '军', '内', '蒙', '古', '军', '区', '阿', '拉', '善', '军', '分', '区', '司', '令', '员']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11]",2001年至2005年任中国人民解放军内蒙古军区阿拉善军分区司令员
"['现', '任', '南', '京', '中', '央', '商', '场', '(', '集', '团', ')', '股', '份', '有', '限', '公', '司', '财', '务', '部', '副', '部', '长', '、', '监', '事', '职', '工', '代', '表', '监', '事', '王', '一', '宁', '男']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 11, 3, 9, 10, 10, 10, 10, 10, 10, 11, 1, 18, 2, 3]",现任南京中央商场(集团)股份有限公司财务部副部长、监事职工代表监事王一宁男
"['1', '9', '8', '1', '年', '1', '2', '月', '毕', '业', '于', '湖', '南', '大', '学', '汽', '车', '专', '业', '本', '科', '学', '历']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-PRO', 'M-PRO', 'M-PRO', 'E-PRO', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 17, 19, 20, 20, 21, 12, 13, 13, 14]",1981年12月毕业于湖南大学汽车专业本科学历
"['1', '9', '5', '9', '年', '生', '研', '究', '生', '学', '历', '高', '级', '政', '工', '师']","['O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 14, 9, 10, 10, 10, 11]",1959年生研究生学历高级政工师
"['曾', '在', '北', '京', '对', '外', '经', '济', '贸', '易', '大', '学', '学', '习', '金', '融', '、', '财', '务', '和', '工', '商', '管', '理', '课', '程']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",曾在北京对外经济贸易大学学习金融、财务和工商管理课程
"['1', '9', '6', '6', '年', '出', '生', '本', '科', '学', '历']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU']","[3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 14]",1966年出生本科学历
"['曾', '任', '职', '商', '人', '银', '行', '融', '资', '部', '董', '事']","['O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 15, 16, 16, 17, 9, 10, 10, 10, 11]",曾任职商人银行融资部董事
"['2', '0', '0', '8', '年', '任', '沙', '湾', '盖', '瑞', '乳', '业', '有', '限', '责', '任', '公', '司', '及', '沙', '湾', '天', '润', '生', '物', '有', '限', '责', '任', '公', '司', '董', '事', '长', '、', '总', '经', '理', '；', '2', '0', '1', '0', '年', '1', '0', '月', '至', '2', '0', '1', '3', '年', '1', '2', '月', '任', '新', '疆', '天', '润', '生', '物', '科', '技', '股', '份', '有', '限', '公', '司', '副', '总', '经', '理', '、', '总', '经', '理']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 9, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 3, 9, 10, 11]",2008年任沙湾盖瑞乳业有限责任公司及沙湾天润生物有限责任公司董事长、总经理；2010年10月至2013年12月任新疆天润生物科技股份有限公司副总经理、总经理
"['一', '直', '担', '任', '深', '圳', '市', '金', '新', '农', '饲', '料', '股', '份', '有', '限', '公', '司', '董', '事', '会', '董', '事', '黄', '生', '荣', '先', '生', '中', '国', '国', '籍']","['O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT']","[3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 1, 18, 2, 3, 3, 4, 5, 5, 6]",一直担任深圳市金新农饲料股份有限公司董事会董事黄生荣先生中国国籍
"['1', '9', '5', '4', '年', '1', '1', '月', '生', '于', '天', '津', '汉', '族', '籍', '贯', '山', '西', '省']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'E-LOC', 'B-RACE', 'E-RACE', 'B-LOC', 'M-LOC', 'M-LOC', 'M-LOC', 'E-LOC']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 24, 26, 7, 8, 24, 25, 25, 25, 26]",1954年11月生于天津汉族籍贯山西省
"['曾', '在', '北', '京', '科', '技', '大', '学', '、', '中', '国', '证', '券', '市', '场', '研', '究', '设', '计', '中', '心', '等', '机', '构', '任', '职']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 3, 3, 3, 3]",曾在北京科技大学、中国证券市场研究设计中心等机构任职
"['1', '9', '9', '3', '年', '至', '2', '0', '0', '1', '年', '任', '保', '税', '区', '天', '津', '天', '正', '房', '地', '产', '招', '商', '有', '限', '公', '司', '财', '务', '部', '经', '理']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11]",1993年至2001年任保税区天津天正房地产招商有限公司财务部经理
"['2', '0', '0', '0', '年', '加', '入', '本', '公', '司']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'E-ORG']","[3, 3, 3, 3, 3, 3, 3, 15, 16, 17]",2000年加入本公司
"['1', '9', '6', '9', '年', '1', '1', '月', '出', '生', '汉', '族', '中', '共', '党', '员', '大', '学', '学', '历', '高', '级', '会', '计', '师', '注', '册', '会', '计', '师']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-RACE', 'E-RACE', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 8, 9, 10, 10, 11, 12, 13, 13, 14, 9, 10, 10, 10, 11, 9, 10, 10, 10, 11]",1969年11月出生汉族中共党员大学学历高级会计师注册会计师
"['生', '于', '1', '9', '6', '3', '年', '清', '华', '大', '学', '教', '授', '、', '博', '士', '生', '导', '师']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 17, 9, 11, 3, 9, 10, 10, 10, 11]",生于1963年清华大学教授、博士生导师
"['1', '9', '9', '9', '年', '1', '2', '月', '至', '2', '0', '0', '7', '年', '2', '月', '任', '漳', '州', '片', '仔', '癀', '药', '业', '股', '份', '有', '限', '公', '司', '财', '务', '总', '监']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11]",1999年12月至2007年2月任漳州片仔癀药业股份有限公司财务总监
"['历', '任', '洪', '都', '机', '械', '厂', '生', '产', '处', '室', '副', '主', '任', '、', '主', '任', '洪', '都', '机', '械', '厂', '生', '产', '处', '副', '处', '长', '、', '南', '昌', '飞', '机', '制', '造', '公', '司', '总', '经', '理', '助', '理', '江', '西', '洪', '都', '航', '空', '工', '业', '集', '团', '有', '限', '责', '任', '公', '司', '总', '经', '理', '助', '理']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 11, 3, 9, 11, 15, 16, 16, 16, 17, 9, 10, 10, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11]",历任洪都机械厂生产处室副主任、主任洪都机械厂生产处副处长、南昌飞机制造公司总经理助理江西洪都航空工业集团有限责任公司总经理助理
"['2', '0', '0', '4', '年', '起', '担', '任', '本', '公', '司', '技', '术', '总', '顾', '问']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 17, 9, 10, 10, 10, 11]",2004年起担任本公司技术总顾问
"['历', '任', '青', '岛', '工', '具', '四', '厂', '（', '青', '岛', '海', '尔', '电', '冰', '箱', '厂', '前', '身', '）', '工', '人', '、', '车', '间', '主', '任', '、', '青', '岛', '海', '尔', '电', '冰', '箱', '股', '份', '有', '限', '公', '司', '企', '管', '办', '主', '任', '、', '分', '厂', '厂', '长', '、', '青', '岛', '海', '尔', '电', '冰', '柜', '总', '厂', '副', '总', '经', '理', '、', '总', '经', '理', '、', '青', '岛', '海', '尔', '集', '团', '公', '司', '法', '律', '办', '主', '任']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 17, 3, 3, 3, 9, 11, 3, 9, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 15, 17, 9, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 3, 9, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11]",历任青岛工具四厂（青岛海尔电冰箱厂前身）工人、车间主任、青岛海尔电冰箱股份有限公司企管办主任、分厂厂长、青岛海尔电冰柜总厂副总经理、总经理、青岛海尔集团公司法律办主任
"['现', '任', '北', '京', '绵', '世', '投', '资', '集', '团', '股', '份', '有', '限', '公', '司', '董', '事', '会', '秘', '书', '邱', '惠', '清', '男']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 1, 18, 2, 3]",现任北京绵世投资集团股份有限公司董事会秘书邱惠清男
"['现', '任', '中', '国', '东', '方', '航', '空', '股', '份', '有', '限', '公', '司', '副', '总', '经', '理', '孙', '先', '生', '于', '一', '九', '八', '零', '年', '加', '入', '民', '航', '业']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'S-NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 23, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",现任中国东方航空股份有限公司副总经理孙先生于一九八零年加入民航业
"['1', '9', '7', '2', '年', '出', '生', '中', '国', '国', '籍', '硕', '士', '学', '历']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU']","[3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 6, 12, 13, 13, 14]",1972年出生中国国籍硕士学历
