sen,label_decode,label,raw_sen,length,start
"['1', '1', '.', '4', '根', '据', '工', '作', '需', '要', '配', '备', '血', '液', '成', '分', '单', '采', '机', '专', '用', '耗', '材', '、', '离', '心', '管', '及', '乙', '肝', '病', '毒', '表', '面', '抗', '原', '、', '丙', '氨', '酸', '氨', '基', '转', '移', '酶', '、', '血', '常', '规', '等', '检', '测', '试', '剂', '和', '耗', '材']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-单采耗材', 'I-单采耗材', 'I-单采耗材', 'I-单采耗材', 'I-单采耗材', 'I-单采耗材', 'I-单采耗材', 'I-单采耗材', 'I-单采耗材', 'O', 'B-单采耗材', 'I-单采耗材', 'I-单采耗材', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 108, 109, 109, 109, 109, 109, 109, 109, 109, 3, 108, 109, 109, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",11.4根据工作需要配备血液成分单采机专用耗材、离心管及乙肝病毒表面抗原、丙氨酸氨基转移酶、血常规等检测试剂和耗材,57,0
"['2', '.', '4', '.', '5', '消', '毒', '剂', '2', '.', '4', '.', '5', '.', '1', '采', '血', '穿', '刺', '部', '位', '的', '消', '毒']","['O', 'O', 'O', 'O', 'O', 'B-物料', 'I-物料', 'I-物料', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 52, 53, 53, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",2.4.5消毒剂2.4.5.1采血穿刺部位的消毒,24,0
"['1', '0', '.', '5', '艾', '滋', '病', '病', '毒', '(', 'H', 'I', 'V', ')', '检', '测']","['O', 'O', 'O', 'O', 'B-病毒', 'I-病毒', 'I-病毒', 'I-病毒', 'I-病毒', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 62, 63, 63, 63, 63, 3, 3, 3, 3, 3, 3, 3, 1]",10.5艾滋病病毒(HIV)检测,16,0
"['主', '要', '表', '现', '有', '寒', '战', '、', '发', '热', '、', '烦', '躁', '、', '胸', '痛', '、', '背', '痛', '、', '腹', '痛', '、', '恶', '心', '、', '呕', '吐', '、', '腹', '泻', '、', '面', '色', '潮', '红', '、', '呼', '吸', '困', '难', '、', '低', '血', '压', '、', '休', '克', '、', '全', '身', '出', '血', '及', '血', '红', '蛋', '白', '尿', '、', '少', '尿', '或', '无', '尿', '等']","['O', 'O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O']","[0, 3, 3, 3, 3, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 39, 39, 3, 38, 39, 39, 39, 3, 38, 39, 39, 3, 38, 39, 3, 38, 39, 39, 39, 3, 38, 39, 39, 39, 39, 3, 38, 39, 3, 38, 39, 3, 1]",主要表现有寒战、发热、烦躁、胸痛、背痛、腹痛、恶心、呕吐、腹泻、面色潮红、呼吸困难、低血压、休克、全身出血及血红蛋白尿、少尿或无尿等,66,0
"['5', '.', '2', '.', '4', '实', '名', '制', '献', '血', '根', '据', '《', '血', '站', '管', '理', '力', '法', '》', '规', '定']","['O', 'O', 'O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 48, 49, 49, 49, 49, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",5.2.4实名制献血根据《血站管理力法》规定,22,0
"['3', '.', '1', '.', '1', '.', '2', '刺', '入', '动', '脉']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-A1类-以穿刺部位出血为主要表现的不良反应', 'I-A1类-以穿刺部位出血为主要表现的不良反应', 'I-A1类-以穿刺部位出血为主要表现的不良反应', 'I-A1类-以穿刺部位出血为主要表现的不良反应']","[0, 3, 3, 3, 3, 3, 3, 3, 112, 113, 113, 113, 1]",3.1.1.2刺入动脉,11,0
"['含', '量', '≥', '3', '6', 'g', '\u2002', '血', '细', '胞', '比', '容', '\u2002', '0', '.', '4', '5', '\u2002', '–', '\u2002', '0', '.', '6', '0', '\u2002', '白', '细', '胞', '残', '留', '量', '\u2002', '来', '源', '于', '2', '0', '0', '\u2002', 'm', 'l', '全', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 3, 54, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 3, 12, 13, 13, 13, 13, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",含量≥36g 血细胞比容 0.45 – 0.60 白细胞残留量 来源于200 ml全血,43,0
"['并', '保', '留', '注', '满', '全', '血', '经', '热', '合', '的', '导', '管', '至', '少', '3', '5', 'c', 'm', '\u2002', '容', '量', '\u2002', '标', '示', '量', '（', 'm', 'l', '）', '±', '1', '0', '\u2002', '%', '\u2002', '血', '红', '蛋', '白', '含', '量', '\u2002', '来', '源', '于', '2', '0', '0', 'm', 'l', '全', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 3, 54, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 3, 12, 13, 13, 13, 13, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",并保留注满全血经热合的导管至少35cm 容量 标示量（ml）±10 % 血红蛋白含量 来源于200ml全血,53,0
"['6', '.', '1', '.', '1', '2', '克', '-', '雅', '（', 'C', 'r', 'e', 'u', 't', 'z', 'f', 'e', 'l', 'd', 't', '-', 'J', 'a', 'k', 'o', 'b', '）', '病', '患', '者', '及', '有', '家', '族', '病', '史', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 60, 61, 61, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6.1.12克-雅（Creutzfeldt-Jakob）病患者及有家族病史者,38,0
"['严', '格', '按', '《', '中', '华', '人', '民', '共', '和', '国', '献', '血', '法', '》', '、', '《', 'G', 'B', '1', '8', '4', '6', '7', '-', '2', '0', '1', '1', '献', '血', '者', '健', '康', '检', '查', '要', '求', '》', '、', '《', '血', '站', '质', '量', '管', '理', '规', '范', '》', '、', '《', '天', '津', '市', '血', '液', '中', '心', '质', '量', '手', '册', '（', '编', '号', '）', 'T', 'J', 'B', 'C', '-', 'Q', 'M', '-', 'B', '/', '0', '》', '等', '规', '章', '、', '制', '度', '进', '行', '工', '作']","['O', 'O', 'O', 'O', 'B-法律', 'I-法律', 'I-法律', 'I-法律', 'I-法律', 'I-法律', 'I-法律', 'I-法律', 'I-法律', 'I-法律', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-规范', 'I-规范', 'I-规范', 'I-规范', 'I-规范', 'I-规范', 'I-规范', 'I-规范', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 42, 43, 43, 43, 43, 43, 43, 43, 43, 43, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 170, 171, 171, 171, 171, 171, 171, 171, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",严格按《中华人民共和国献血法》、《GB18467-2011献血者健康检查要求》、《血站质量管理规范》、《天津市血液中心质量手册（编号）TJBC-QM-B/0》等规章、制度进行工作,89,0
"['a', ')', '嘱', '献', '血', '者', '做', 'A', 'M', 'T']","['O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施']","[0, 3, 3, 144, 145, 145, 145, 145, 145, 145, 145, 1]",a)嘱献血者做AMT,10,0
"['4', '.', '2', '献', '血', '者', '紧', '张', '状', '态', '评', '估', '4', '.', '2', '.', '1', '将', '献', '血', '者', '紧', '张', '状', '态', '列', '入', '献', '血', '者', '健', '康', '征', '询', '内', '容']","['O', 'O', 'O', 'B-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 142, 143, 143, 143, 143, 143, 143, 143, 143, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",4.2献血者紧张状态评估4.2.1将献血者紧张状态列入献血者健康征询内容,36,0
"['前', '言', '根', '据', '《', '中', '华', '人', '民', '共', '和', '国', '传', '染', '病', '防', '治', '法', '》', '《', '医', '院', '感', '染', '管', '理', '办', '法', '》', '和', '改', '进', '医', '务', '人', '员', '手', '卫', '生', '工', '作', '的', '需', '要', '修', '订', '本', '标', '准']","['O', 'O', 'O', 'O', 'O', 'B-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'O', 'O', 'B-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 110, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 3, 3, 110, 111, 111, 111, 111, 111, 111, 111, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",前言根据《中华人民共和国传染病防治法》《医院感染管理办法》和改进医务人员手卫生工作的需要修订本标准,49,0
"['并', '保', '留', '注', '满', '病', '毒', '灭', '活', '冰', '冻', '血', '浆', '经', '热', '合', '的', '导', '管', '至', '少', '1', '0', 'c', 'm', '容', '量', '标', '示', '量', '（', 'm', 'L', '）', '土', '1', '0', '%', '血', '浆', '蛋', '白', '含', '量', '≥', '5', '0', 'g', '/', 'L', 'Ⅶ', '因', '子', '含', '量', '≥', '0', '.', '5', 'I', 'U', '/', 'm', 'L', '亚', '甲', '蓝', '残', '留', '量', '≤', '0', '.', '3', '0', 'µ', 'm', 'o', 'l', '/', 'L', '无', '菌', '试', '验', '无', '细', '菌', '生', '长', '5', '.', '1', '5', '\u2002', '冰', '冻', '血', '浆', '\u2002', '冰', '冻', '血', '浆', '质', '量', '控', '制', '项', '目', '和', '要', '求', '按', '照', '表', '1', '5', '\u2002', '执', '行']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'O', 'O', 'O', 'O', 'O', 'B-血液', 'I-血液', 'I-血液', 'I-血液', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 54, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 12, 13, 13, 13, 13, 13, 54, 55, 55, 55, 55, 55, 12, 13, 13, 13, 13, 54, 55, 55, 55, 55, 55, 55, 55, 55, 12, 13, 13, 13, 13, 13, 54, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 12, 13, 13, 13, 54, 55, 55, 55, 55, 3, 3, 3, 3, 3, 88, 89, 89, 89, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",并保留注满病毒灭活冰冻血浆经热合的导管至少10cm容量标示量（mL）土10%血浆蛋白含量≥50g/LⅦ因子含量≥0.5IU/mL亚甲蓝残留量≤0.30µmol/L无菌试验无细菌生长5.15 冰冻血浆 冰冻血浆质量控制项目和要求按照表15 执行,121,0
"['6', '.', '肌', '肤', '常', '见', '出', '血', '斑', '点', '或', '青', '紫', '斑', '块']","['O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 38, 39, 39, 39, 39, 39, 39, 39, 3, 3, 3, 3, 3, 1]",6.肌肤常见出血斑点或青紫斑块,15,0
"['2', '.', '4', '.', '4', '标', '本', '管', '2', '.', '4', '.', '4', '.', '1', '带', '有', '分', '离', '胶', '用', '于', '核', '酸', '检', '测', '的', '标', '本', '管']","['O', 'O', 'O', 'O', 'O', 'B-物料', 'I-物料', 'I-物料', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 52, 53, 53, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",2.4.4标本管2.4.4.1带有分离胶用于核酸检测的标本管,30,0
"['8', '）', '经', '健', '康', '征', '询', '没', '有', '影', '响', '血', '液', '质', '量', '和', '献', '血', '者', '自', '身', '安', '全', '的', '疾', '病', '或', '病', '史']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 1]",8）经健康征询没有影响血液质量和献血者自身安全的疾病或病史,29,0
"['6', '.', '2', '.', '1', '0', '与', '传', '染', '病', '患', '有', '密', '切', '接', '触', '史', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类']","[0, 3, 3, 3, 3, 3, 3, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 1]",6.2.10与传染病患有密切接触史者,18,0
"['“', '无', '偿', '献', '血', '奉', '献', '奖', '”']","['O', 'B-无偿献血表彰奖项', 'I-无偿献血表彰奖项', 'I-无偿献血表彰奖项', 'I-无偿献血表彰奖项', 'I-无偿献血表彰奖项', 'I-无偿献血表彰奖项', 'I-无偿献血表彰奖项', 'O']","[0, 3, 16, 17, 17, 17, 17, 17, 17, 3, 1]",“无偿献血奉献奖”,9,0
"['（', '规', '范', '性', '附', '录', '）', '医', '务', '人', '员', '洗', '手', '方', '法', 'A', '.', '1', '在', '流', '动', '水', '下']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 148, 149, 149, 149, 149, 149, 149, 149, 3, 3, 3, 3, 3, 3, 3, 3, 1]",（规范性附录）医务人员洗手方法A.1在流动水下,23,0
"['0', '5', '中', '华', '人', '民', '共', '和', '国', '卫', '生', '行', '业', '标', '准', 'W', 'S', '/', 'T', '4', '0', '1', '-', '-', '2', '0', '1', '2', '献', '血', '场', '所', '配', '置', '要', '求', 'R', 'e', 'q', 'u', 'i', 'r', 'e', 'm', 'e', 'n', 't', 's']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'B-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 90, 91, 91, 91, 91, 91, 91, 91, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",05中华人民共和国卫生行业标准WS/T401--2012献血场所配置要求Requirements,48,0
"['m', ')', '保', '证', '献', '血', '者', '在', '有', '成', '人', '陪', '同', '下', '离', '开']","['O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施']","[0, 3, 3, 144, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 1]",m)保证献血者在有成人陪同下离开,16,0
"['本', '标', '准', '起', '草', '单', '位', '福', '建', '省', '血', '液', '中', '心', '、', '浙', '江', '省', '血', '液', '中', '心', '、', '北', '京', '市', '红', '十', '字', '血', '液', '中', '心']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位']","[0, 3, 3, 3, 3, 3, 3, 3, 80, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 3, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 1]",本标准起草单位福建省血液中心、浙江省血液中心、北京市红十字血液中心,33,0
"['3', '.', '4', '献', '血', '车', 'b', 'l', 'o', 'o', 'd']","['O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 58, 59, 59, 3, 3, 3, 3, 3, 1]",3.4献血车blood,11,0
"['c', ')', '3', '级', '可', '疑', '相', '关']","['O', 'O', 'B-献血相关性评估', 'I-献血相关性评估', 'I-献血相关性评估', 'I-献血相关性评估', 'I-献血相关性评估', 'I-献血相关性评估']","[0, 3, 3, 126, 127, 127, 127, 127, 127, 1]",c)3级可疑相关,8,0
"['4', '.', '面', '色', '苍', '白', '萎', '黄', '虚', '浮', '唇', '舌', '淡', '无', '血', '色', '结', '膜', '色', '淡']","['O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'B-症状', 'I-症状', 'B-症状', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'I-症状']","[0, 3, 3, 38, 39, 39, 39, 38, 39, 38, 39, 38, 39, 39, 39, 39, 39, 38, 39, 39, 39, 1]",4.面色苍白萎黄虚浮唇舌淡无血色结膜色淡,20,0
"['残', '余', '白', '细', '胞', '为', '≤', '5', '.', '0', '×', '1', '0', '6', '\u2002', '个', '\u2002', '储', '存', '期', '末', '溶', '血', '率', '\u2002', '＜', '红', '细', '胞', '总', '量', '的', '0', '.', '8', '%', '\u2002', '无', '菌', '试', '验', '\u2002', '无', '细', '菌', '生', '长', '\u2002', '5', '.', '5', '\u2002', '悬', '浮', '红', '细', '胞', '\u2002', '悬', '浮', '红', '细', '胞', '质', '量', '控', '制', '项', '目', '和', '要', '求', '按', '照', '表', '5', '\u2002', '执', '行', '\u2002', '表', '5', '\u2002', '悬', '浮', '红', '细', '胞', '质', '量', '控', '制', '项', '目', '和', '要', '求', '\u2002', '质', '量', '控', '制', '项', '目', '\u2002', '要', '求', '\u2002', '外', '观', '\u2002', '肉', '眼', '观', '察', '应', '无', '色', '泽', '异', '常', '、', '溶', '血', '、', '凝', '块', '、', '气', '泡', '等', '情', '况']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'O', 'O', 'O', 'O', 'O', 'B-血液', 'I-血液', 'I-血液', 'I-血液', 'I-血液', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 13, 13, 3, 54, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 3, 12, 13, 13, 13, 3, 54, 55, 55, 55, 55, 3, 3, 3, 3, 3, 88, 89, 89, 89, 89, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",残余白细胞为≤5.0×106 个 储存期末溶血率 ＜红细胞总量的0.8% 无菌试验 无细菌生长 5.5 悬浮红细胞 悬浮红细胞质量控制项目和要求按照表5 执行 表5 悬浮红细胞质量控制项目和要求 质量控制项目 要求 外观 肉眼观察应无色泽异常、溶血、凝块、气泡等情况,133,0
