sen,label_decode,label,raw_sen,length,start,insert_index
"['1', '.', '3', '登', '记', '献', '血', '者', '信', '息']","['O', 'O', 'O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'I-献血者健康检查', 'O']","[0, 3, 3, 3, 3, 26, 27, 27, 27, 27, 27, 27, 3, 1]",1.3 登记献血者信息 ,10,0,"[4, 11]"
"['含', '量', '≥', '4', '0', 'g', '\u2002', '储', '存', '期', '末', '溶', '血', '率', '\u2002', '无', '菌', '试', '验', '\u2002']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 11, 11, 11, 11, 11, 3, 3, 3, 10, 11, 11, 11, 3, 3, 1]",含量≥40g 储存期末溶血率 无菌试验 ,20,0,"[8, 15, 16, 20]"
"['含', '量', '≥', '4', '.', '0', 'X', '1', '0', '^', '1', '0', '个', '红', '细', '胞', '混', '入', '量', '来', '源', '于', '2', '0', '0', 'm', 'L', '全', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",含量≥4.0X10^10个 红细胞混入量 来源于200mL全血,29,0,"[14, 20]"
"['5', '.', '2', '消', '毒', '、', '灭', '菌', '方', '法', '的', '选', '择', '原', '则']","['O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'I-卫生', 'O']","[0, 3, 3, 3, 3, 72, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 3, 1]",5.2 消毒、灭菌方法的选择原则 ,15,0,"[4, 16]"
"['1', '2', '.', '1', '.', '3', '病', '原', '微', '生', '物', '污', '染', '皮', '肤', '的', '消', '毒']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'I-卫生', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 72, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 3, 1]",12.1.3 病原微生物污染皮肤的消毒 ,18,0,"[7, 19]"
"['本', '标', '准', '起', '草', '单', '位', '北', '京', '大', '学', '第', '一', '医', '院', '、', '中', '国', '疾', '病', '预', '防', '控', '制', '中', '心', '、', '军', '事', '医', '学', '科', '学', '院', '疾', '病', '预', '防', '控', '制', '所', '、', '湖', '北', '省', '卫', '生', '厅', '卫', '生', '监', '督', '局', '、', '浙', '江', '省', '疾', '病', '预', '防', '控', '制', '中', '心', '、', '卫', '生', '部', '医', '院', '管', '理', '研', '究', '所', '、', '浙', '江', '大', '学', '医', '学', '院', '附', '属', '第', '二', '医', '院', '、', '上', '海', '瑞', '金', '医', '院', '、', '首', '都', '医', '科', '大', '学', '附', '属', '北', '京', '朝', '阳', '医', '院', '、', '厦', '门', '大', '学', '附', '属', '第', '一', '医', '院']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 3, 1]",本标准起草单位 北京大学第一医院 、 中国疾病预防控制中心 、 军事医学科学院疾病预防控制所 、 湖北省卫生厅卫生监督局 、 浙江省疾病预防控制中心 、 卫生部医院管理研究所 、 浙江大学医学院附属第二医院 、 上海瑞金医院 、 首都医科大学附属北京朝阳医院 、 厦门大学附属第一医院 ,123,0,"[8, 16, 17, 27, 28, 42, 43, 54, 55, 66, 67, 77, 78, 91, 92, 98, 99, 113, 114, 124]"
"['1', '8', '4', '6', '9', '全', '血', '及', '成', '分', '血', '质', '量', '要', '求', '全', '国', '临', '床', '检', '验', '操', '作', '规', '程']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'O', 'I-规范性引用文件', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 58, 59, 59, 59, 59, 59, 59, 59, 59, 59, 3, 1]",18469全血及成分血质量要求全国临床检验操作规程,25,0,"[16, 26]"
"['5', '.', '9', '浓', '缩', '血', '小', '板']","['O', 'O', 'O', 'O', 'O', 'B-血液', 'I-血液', 'I-血液', 'I-血液', 'O', 'I-血液', 'O']","[0, 3, 3, 3, 3, 52, 53, 53, 53, 53, 3, 1]",5.9 浓缩血小板 ,8,0,"[4, 9]"
"['3', '.', '2', '0', '有', '效', '氯', 'a', 'v', 'a', 'i', 'l', 'a', 'b', 'l', 'e']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'O', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 30, 31, 31, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.20 有效氯 available,16,0,"[5, 8]"
"['2', '）', '血', '压']","['O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O']","[0, 3, 3, 3, 10, 11, 3, 1]",2） 血压 ,4,0,"[3, 5]"
"['[', '8', ']', 'N', 'e', 'w', 'm', 'a', 'n', 'B', 'H', '.', 'M', 'a', 'n', 'a', 'g', 'e', 'm', 'e', 'n', 't']","['O', 'O', 'O', 'O', 'O', 'B-作者', 'I-作者', 'I-作者', 'I-作者', 'I-作者', 'I-作者', 'I-作者', 'O', 'I-作者', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 62, 63, 63, 63, 63, 63, 63, 63, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",[8] NewmanBH .Management,22,0,"[4, 12]"
"['2', '.', '1', '5', '留', '取', '血', '液', '检', '测', '标', '本']","['O', 'O', 'O', 'O', 'O', 'O', 'B-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'O', 'I-血液采集', 'O']","[0, 3, 3, 3, 3, 3, 28, 29, 29, 29, 29, 29, 29, 29, 3, 1]",2.15留取血液检测标本,12,0,"[5, 13]"
"['b', '）', '将', '献', '血', '者', '移', '到', '通', '风', '处', '隔', '离']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",b）将献血者移到通风处隔离,13,0,"[3, 14]"
"['1', '4', '.', '1', '手', '工', '清', '洗', '与', '消', '毒']","['O', 'O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'I-卫生', 'O']","[0, 3, 3, 3, 3, 3, 72, 73, 73, 73, 73, 73, 73, 3, 1]",14.1 手工清洗与消毒 ,11,0,"[5, 12]"
"['既', '往', '或', '现', '有', '药', '物', '依', '赖', '、', '酒', '精', '依', '赖', '或', '药', '物', '滥', '用', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'O', 'I-疾病', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'O', 'I-疾病', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O']","[0, 3, 3, 3, 3, 3, 3, 32, 33, 33, 33, 3, 3, 3, 32, 33, 33, 33, 3, 3, 3, 12, 13, 13, 13, 13, 3, 1]",既往或现有药物依赖、酒精依赖或药物滥用者,20,0,"[6, 10, 11, 15, 16, 21]"
"['4', '0', '0', 'm', 'L', '规', '格', '的', '全', '血', '容', '量', '为', '4', '0', '0', 'm', 'L', '±', '4', '0', 'm', 'L', '血', '红', '蛋', '白', '含', '量', '2', '0', '0', 'm', 'L', '规', '格', '的', '全', '血', '含', '量', '＞', '2', '0', 'g']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",400mL规格的全血容量为400mL±40mL血红蛋白含量200mL规格的全血含量＞20g,45,0,"[24, 30]"
"['中', '华', '人', '民', '共', '和', '国', '卫', '生', '行', '业', '标', '准', 'W', 'S', '/', 'T', '3', '6', '7', '—', '2', '0', '1', '2', '医', '疗', '机', '构', '消', '毒', '技', '术', '规', '范']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'O', 'I-编号', 'B-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'O', 'I-行业标准', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 3, 54, 55, 55, 55, 55, 55, 55, 55, 55, 55, 3, 1]",中华人民共和国卫生行业标准WS/T367—2012医疗机构消毒技术规范,35,0,"[14, 26, 36]"
"['②', '体', '质', '因', '素']","['O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'I-诱发因素', 'O']","[0, 3, 3, 64, 65, 65, 65, 3, 1]",②体质因素,5,0,"[2, 6]"
"['a', '）', '立', '即', '停', '止', '采', '血', '报', '告', '科', '室', '负', '责', '人']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",a）立即停止采血报告科室负责人,15,0,"[3, 16]"
"['d', ')', '松', '开', '衣', '领', '或', '紧', '身', '衣', '服']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",d) 松开衣领或紧身衣服 ,11,0,"[3, 12]"
"['9', '.', '1', '.', '1', '全', '血', '献', '血', '者', '每', '次', '可', '献', '全', '血', '4', '0', '0', 'm', 'L']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",9.1.1全血献血者每次可献全血400mL,21,0,"[6, 11]"
"['④', '提', '高', '采', '血', '人', '员', '的', '素', '质']","['O', 'O', 'O', 'B-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'O', 'I-预防措施', 'O']","[0, 3, 3, 66, 67, 67, 67, 67, 67, 67, 67, 67, 3, 1]",④ 提高采血人员的素质 ,10,0,"[2, 11]"
"['可', '导', '致', '意', '外', '损', '伤']","['O', 'O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'O']","[0, 3, 3, 3, 3, 22, 23, 23, 23, 3, 1]",可导致意外损伤,7,0,"[4, 8]"
"['6', '.', '2', '献', '血', '者', '有', '下', '列', '情', '况', '之', '一', '者', '暂', '不', '能', '献', '血']","['O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 12, 13, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6.2献血者有下列情况之一者暂不能献血,19,0,"[4, 7]"
"['1', '4', '清', '洁', '用', '品', '的', '消', '毒']","['O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'I-卫生', 'O']","[0, 3, 3, 3, 72, 73, 73, 73, 73, 73, 73, 3, 1]",14 清洁用品的消毒 ,9,0,"[3, 10]"
"['1', '2', '.', '2', '黏', '膜', '、', '伤', '口', '创', '面', '消', '毒']","['O', 'O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'I-卫生', 'O']","[0, 3, 3, 3, 3, 3, 72, 73, 73, 73, 73, 73, 73, 73, 73, 3, 1]",12.2 黏膜、伤口创面消毒 ,13,0,"[5, 14]"
"['2', '.', '9', '穿', '刺', '部', '位', '消', '毒']","['O', 'O', 'O', 'O', 'O', 'B-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'O', 'I-血液采集', 'O']","[0, 3, 3, 3, 3, 28, 29, 29, 29, 29, 29, 3, 1]",2.9 穿刺部位消毒 ,9,0,"[4, 10]"
"['+', '2', '4', 'm', 'L', '血', '细', '胞', '比', '容', '血', '红', '蛋', '白', '含', '量', '\u2002', '来', '源', '于', '2', '0', '0', 'm', 'l', '全', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 10, 11, 11, 11, 11, 3, 10, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",+24mL 血细胞比容 血红蛋白含量  来源于200ml全血,27,0,"[6, 11, 17]"
"['含', '量', '≥', '3', '6', 'g', '\u2002', '血', '细', '胞', '比', '容', '\u2002', '\u2002', '白', '细', '胞', '残', '留', '量', '\u2002', '来', '源', '于', '2', '0', '0', '\u2002', 'm', 'l', '全', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 11, 11, 11, 3, 3, 3, 3, 10, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",含量≥36g  血细胞比容    白细胞残留量  来源于200 ml全血,32,0,"[8, 13, 15, 21]"
"['2', '.', '1', '1', '.', '2', '单', '采', '血', '小', '板', '采', '集']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'O', 'I-血液采集', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 28, 29, 29, 29, 29, 29, 29, 3, 1]",2.11.2 单采血小板采集 ,13,0,"[7, 14]"
"['5', '.', '4', '水', '和', '盐', '的', '摄', '入']","['O', 'O', 'O', 'O', 'O', 'B-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'O', 'I-预防措施', 'O']","[0, 3, 3, 3, 3, 66, 67, 67, 67, 67, 67, 3, 1]",5.4水和盐的摄入,9,0,"[4, 10]"
"['本', '标', '准', '起', '草', '单', '位', '福', '建', '省', '血', '液', '中', '心', '、', '北', '京', '市', '红', '十', '字', '血', '液', '中', '心', '、', '浙', '江', '省', '血', '液', '中', '心']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O', 'O', 'B-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'I-起草单位', 'O', 'I-起草单位', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 3, 1]",本标准起草单位福建省血液中心、北京市红十字血液中心、浙江省血液中心,33,0,"[8, 15, 16, 26, 27, 34]"
"['9', '.', '1', '.', '2', '单', '釆', '血', '小', '板', '献', '血', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O']","[0, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 13, 13, 13, 3, 1]",9.1.2单釆血小板献血者,13,0,"[6, 14]"
"['5', '手', '卫', '生', '设', '施']","['O', 'O', 'O', 'B-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'O', 'I-工艺卫生', 'O']","[0, 3, 3, 70, 71, 71, 71, 71, 3, 1]",5 手卫生设施 ,6,0,"[2, 7]"
"['2', '.', '1', '1', '.', '1', '全', '血', '采', '集']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-血液采集', 'I-血液采集', 'I-血液采集', 'O', 'I-血液采集', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 28, 29, 29, 29, 3, 1]",2.11.1全血采集,10,0,"[7, 11]"
"['3', '.', '1', '保', '养', '液', 'p', 'r', 'e', 's', 'e', 'r', 'v', 'a', 't', 'i', 'v', 'e']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'O', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 30, 31, 31, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.1 保养液 preservative,18,0,"[4, 7]"
"['1', '2', '.', '1', '.', '1', '穿', '刺', '部', '位', '的', '皮', '肤', '消', '毒']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'I-卫生', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 72, 73, 73, 73, 73, 73, 73, 73, 73, 3, 1]",12.1.1 穿刺部位的皮肤消毒 ,15,0,"[7, 16]"
"['严', '重', '者', '可', '出', '现', '喉', '头', '水', '肿', '、', '低', '血', '压', '甚', '至', '休', '克']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'O', 'O', 'B-症状', 'I-症状', 'O', 'I-症状', 'O', 'O', 'O', 'B-症状', 'O', 'I-症状', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 22, 23, 23, 23, 3, 3, 3, 22, 23, 23, 3, 3, 3, 3, 22, 23, 3, 1]",严重者可出现喉头水肿、低血压甚至休克,18,0,"[7, 11, 12, 15, 17, 19]"
"['6', '.', '1', '洗', '手', '与', '卫', '生', '手', '消', '毒', '指', '征']","['O', 'O', 'O', 'O', 'O', 'B-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'O', 'I-工艺卫生', 'O']","[0, 3, 3, 3, 3, 70, 71, 71, 71, 71, 71, 71, 71, 71, 71, 3, 1]",6.1 洗手与卫生手消毒指征 ,13,0,"[4, 14]"
"['或', '面', '色', '赤', '红', '紫', '黯', '而', '无', '光', '泽']","['O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 22, 23, 23, 23, 3, 3, 3, 3, 3, 3, 3, 1]",或 面色赤红 紫黯而无光泽,11,0,"[2, 6]"
"['质', '量', '控', '制', '项', '目', '要', '求', '外', '观', '肉', '眼', '观', '察', '应', '呈', '黄', '色', '云', '雾', '状', '液', '体']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",质量控制项目要求外观肉眼观察应呈黄色云雾状液体,23,0,"[9, 11]"
"['A', 'B', 'O', '和', 'R', 'h', 'D', '血', '型', '正', '确', '定', '型']","['O', 'O', 'O', 'O', 'O', 'O', 'B-血型', 'I-血型', 'I-血型', 'I-血型', 'O', 'I-血型', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 18, 19, 19, 19, 19, 3, 3, 3, 3, 3, 1]",ABO和RhD血型正确定型,13,0,"[5, 10]"
"['6', '.', '红', '细', '胞', '比', '容', '≥', '0', '.', '3', '6']","['O', 'O', 'O', 'O', 'B-标准', 'I-标准', 'I-标准', 'I-标准', 'I-标准', 'I-标准', 'I-标准', 'I-标准', 'I-标准', 'O', 'I-标准', 'O']","[0, 3, 3, 3, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 3, 1]",6. 红细胞比容≥0.36 ,12,0,"[3, 13]"
"['3', '.', '1', '0', '去', '白', '细', '胞', '浓', '缩', '红', '细', '胞', 'r', 'e', 'd']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 30, 31, 31, 31, 31, 31, 31, 31, 31, 3, 3, 3, 3, 1]",3.10去白细胞浓缩红细胞red,16,0,"[5, 14]"
